"Addresse des Users","Port des von ...",Userinformation1,Userinformation2,Datum,Request,Response,"Port für ...",Request-URL,Browser
207.154.254.8,60968,-,-,"04/Jan/2025:11:54:30 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,12319,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
103.67.200.108,60902,-,-,"04/Jan/2025:11:59:42 +0100","GET /adventskalender/slideshow.html HTTP/1.1",301,1047,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0"
103.67.200.108,40124,-,-,"04/Jan/2025:11:59:42 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9066,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0"
103.67.200.108,33916,-,-,"04/Jan/2025:11:59:44 +0100","GET /adventskalender/slideshow.html HTTP/1.1",301,1047,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0"
103.67.200.108,41402,-,-,"04/Jan/2025:11:59:44 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9066,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0"
83.79.86.168,55800,-,-,"04/Jan/2025:12:11:03 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
84.75.56.222,49190,-,-,"04/Jan/2025:13:22:38 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/346.1.704810410 Mobile/15E148 Safari/604.1"
2a02:aa17:237f:2680:29e6:a6eb:a68:453b,62584,-,-,"04/Jan/2025:13:38:48 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4636,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
2a02:1210:3419:4000:68d4:7ea1:7be:2be3,50711,-,-,"04/Jan/2025:13:45:27 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
2a02:1210:2297:f600:5d37:5556:7f66:ccb5,54775,-,-,"04/Jan/2025:13:49:07 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4636,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
84.119.215.233,53670,-,-,"04/Jan/2025:14:37:28 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Safari/537.36"
2a02:21b4:188e:c100:41c3:3664:95b7:8a3,54693,-,-,"04/Jan/2025:16:08:52 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
2a04:ee41:4:438b:6c2b:ae59:d81f:c84b,62643,-,-,"04/Jan/2025:17:11:06 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15"
66.249.78.39,39864,-,-,"04/Jan/2025:17:35:51 +0100","GET /adventskalender/slideshow.html HTTP/1.1",304,6104,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2a02:1210:4ac6:6d00:a5f9:802c:f096:946f,60591,-,-,"04/Jan/2025:18:27:44 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15"
16.62.59.89,51824,-,-,"04/Jan/2025:20:22:08 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4636,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
66.249.78.38,54412,-,-,"05/Jan/2025:02:30:25 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.204 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
54.36.148.80,55727,-,-,"05/Jan/2025:05:21:46 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9062,"-","Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
85.208.96.198,31858,-,-,"05/Jan/2025:07:09:41 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9066,"-","Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
2a02:1210:88b3:4d00:953f:352a:9cc3:7d8f,50095,-,-,"05/Jan/2025:11:07:21 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (iPad; CPU OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
194.230.161.16,7756,-,-,"05/Jan/2025:12:00:21 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1"
2a02:21b4:1256:a600:543d:4bd6:fa47:9436,50650,-,-,"05/Jan/2025:12:58:09 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
2a02:aa10:4142:e700:bd62:dc85:e1c8:f5b7,60747,-,-,"05/Jan/2025:14:53:29 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Safari/605.1.15"
2a04:ee41:8:304d:503:da47:e5f7:38d,52705,-,-,"05/Jan/2025:15:05:24 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4636,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
195.48.32.3,39512,-,-,"05/Jan/2025:16:30:53 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4636,"https://www.nanoo.tv/","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36"
45.138.16.160,59728,-,-,"05/Jan/2025:16:44:23 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,17140,"https://portal.nanoo.tv/adventskalender/slideshow.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 YaBrowser/15.6.2311.5651 Safari/537.36"
194.32.120.206,20213,-,-,"05/Jan/2025:17:41:39 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,17125,"-","Timpibot/0.9 (+http://www.timpi.io)"
2a02:1210:8813:1600:45ee:edc6:8c1e:c1c2,56366,-,-,"05/Jan/2025:18:35:29 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
2a01:8b81:2400:ed00:f1f2:1cef:9ddc:a25a,51920,-,-,"05/Jan/2025:18:52:03 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
81.221.245.154,64052,-,-,"05/Jan/2025:18:58:54 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
40.77.167.16,30853,-,-,"05/Jan/2025:18:59:42 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9153,"-","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
2a02:aa12:e57e:3600:18d5:174d:f928:ca8b,59277,-,-,"05/Jan/2025:19:53:51 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
62.167.162.90,24144,-,-,"06/Jan/2025:01:52:26 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4636,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
193.47.169.62,10400,-,-,"06/Jan/2025:08:00:22 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15 Ddg/18.1"
16.63.162.28,53163,-,-,"06/Jan/2025:08:29:25 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
195.189.148.1,10402,-,-,"06/Jan/2025:10:46:01 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
89.217.183.179,52232,-,-,"06/Jan/2025:12:00:27 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
194.230.144.173,54045,-,-,"06/Jan/2025:14:01:32 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/index.html","Mozilla/5.0 (Linux; Android 12; AT-M120 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.135 Mobile Safari/537.36"
66.102.8.161,57469,-,-,"06/Jan/2025:14:01:33 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)"
66.102.8.163,51902,-,-,"06/Jan/2025:14:01:33 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)"
141.195.93.72,12062,-,-,"06/Jan/2025:14:23:34 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
213.55.186.132,30877,-,-,"06/Jan/2025:14:53:36 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
213.55.186.132,30893,-,-,"06/Jan/2025:14:54:01 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
62.167.165.246,14155,-,-,"06/Jan/2025:15:01:34 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
62.204.127.106,60968,-,-,"06/Jan/2025:15:03:06 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
2001:1711:fa49:11d0:8cde:cfff:1cd4:c483,50805,-,-,"06/Jan/2025:15:03:13 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:133.0) Gecko/20100101 Firefox/133.0"
66.249.69.130,35566,-,-,"06/Jan/2025:15:13:37 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.131,45042,-,-,"06/Jan/2025:15:13:38 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
217.22.129.233,61046,-,-,"06/Jan/2025:17:34:14 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1"
66.249.69.131,51977,-,-,"06/Jan/2025:19:30:26 +0100","GET /adventskalender/slideshow.html HTTP/1.1",304,6104,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
178.38.107.101,65306,-,-,"06/Jan/2025:20:57:41 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://portal.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
2a02:aa16:947f:7400:844:13b4:3bee:24c,51314,-,-,"06/Jan/2025:21:23:06 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1"
2a02:1210:7e24:5d00:8d7b:6b12:150:e28,51129,-,-,"06/Jan/2025:21:27:13 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
146.185.80.6,64033,-,-,"06/Jan/2025:21:53:01 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
2a02:aa10:e47e:700:2834:2d90:2389:4629,50918,-,-,"06/Jan/2025:22:11:28 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4296,"https://portal.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1"
213.55.186.99,12322,-,-,"07/Jan/2025:00:49:45 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1"
66.249.66.199,45943,-,-,"07/Jan/2025:01:18:48 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.204 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.73,47244,-,-,"07/Jan/2025:01:55:49 +0100","GET /adventskalender/slideshow.html HTTP/1.1",304,6104,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
2a02:1210:149e:9a00:3d1d:674:6634:efd4,61267,-,-,"07/Jan/2025:05:35:03 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
213.3.29.161,10403,-,-,"07/Jan/2025:09:21:07 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
85.195.220.110,24250,-,-,"07/Jan/2025:14:03:11 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://portal.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
194.230.161.101,15033,-,-,"07/Jan/2025:14:41:50 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://portal.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 17_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/346.1.704810410 Mobile/15E148 Safari/604.1"
178.197.215.213,57527,-,-,"07/Jan/2025:14:59:48 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Safari/605.1.15"
77.109.144.90,63963,-,-,"07/Jan/2025:15:02:53 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
46.245.147.246,56095,-,-,"07/Jan/2025:15:15:55 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://portal.nanoo.tv/index.html","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0"
83.144.236.154,58710,-,-,"07/Jan/2025:15:37:31 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://portal.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1"
213.55.186.65,28125,-,-,"07/Jan/2025:15:39:35 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://portal.nanoo.tv/","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/346.2.705979365 Mobile/15E148 Safari/604.1"
82.220.19.194,55901,-,-,"07/Jan/2025:17:36:12 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"https://www.nanoo.tv/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
89.246.241.14,38398,-,-,"07/Jan/2025:18:13:23 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9066,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0"
52.167.144.207,57345,-,-,"07/Jan/2025:19:41:37 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9153,"-","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
85.208.96.198,40394,-,-,"09/Jan/2025:00:50:27 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9066,"-","Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
66.249.74.136,64928,-,-,"09/Jan/2025:03:11:48 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.204 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.86,37179,-,-,"09/Jan/2025:05:00:14 +0100","GET /adventskalender/slideshow.html HTTP/1.1",304,6104,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.139 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.66.88,57182,-,-,"09/Jan/2025:06:53:25 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9103,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.204 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
77.81.110.117,40815,-,-,"10/Jan/2025:15:30:11 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9047,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.78 Safari/537.36"
77.81.110.117,40815,-,-,"10/Jan/2025:15:30:12 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4241,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.78 Safari/537.36"
54.36.88.227,38709,-,-,"10/Jan/2025:15:30:12 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15"
54.37.100.105,49989,-,-,"10/Jan/2025:15:30:12 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.96 Safari/537.36"
176.223.68.120,34773,-,-,"10/Jan/2025:15:38:47 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9047,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.78 Safari/537.36"
176.223.68.120,34773,-,-,"10/Jan/2025:15:38:47 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4241,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.78 Safari/537.36"
54.37.100.74,39193,-,-,"10/Jan/2025:15:38:48 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36 Edg/88.0.705.68"
176.223.68.120,34773,-,-,"10/Jan/2025:15:38:48 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,4241,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.78 Safari/537.36"
46.105.78.50,56301,-,-,"10/Jan/2025:15:38:48 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0"
54.37.163.19,58341,-,-,"10/Jan/2025:15:38:49 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9118,"-","Mozilla/5.0 (Linux; U; Android 8.1.0; tr-TR; SM-J730F Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 Mobile Safari/537.36 UCBrowser/12.10.0.1163 UCTurbo/1.4.6.900"
54.36.149.39,60381,-,-,"10/Jan/2025:18:26:39 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9062,"-","Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
52.167.144.20,54095,-,-,"11/Jan/2025:05:06:42 +0100","GET /adventskalender/slideshow.html HTTP/1.1",200,9153,"-","Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
66.249.66.86,53699,-,-,"11/Jan/2025:07:19:43 +0100","GET /adventskalender/slideshow.html HTTP/1.1",304,6104,"-","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.6778.264 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
